WARN  2018-06-29 11:15:04,076 [7    ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'en'.
WARN  2018-06-29 11:15:04,081 [7    ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'en'.
WARN  2018-06-29 11:15:04,086 [7    ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported cultures 'zh-CN, zh'.
WARN  2018-06-29 11:15:04,091 [7    ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN, zh'.
INFO  2018-06-29 11:15:04,122 [7    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/favicon-16x16.png'. Physical path: 'N/A'
INFO  2018-06-29 11:15:04,127 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 93.4807ms 200 image/png
INFO  2018-06-29 11:15:04,373 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 525.5731ms 200 application/json;charset=utf-8
DEBUG 2018-07-10 14:41:58,241 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
DEBUG 2018-07-10 14:41:58,310 [1    ] Abp.Modules.AbpModuleManager             - Found 15 ABP modules in total.
DEBUG 2018-07-10 14:41:58,322 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Lanting.IDCode.Web.Host.Startup.IDCodeWebHostModule, Lanting.IDCode.Web.Host, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-07-10 14:41:58,324 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Lanting.IDCode.IDCodeWebCoreModule, Lanting.IDCode.Web.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-07-10 14:41:58,324 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Lanting.IDCode.IDCodeApplicationModule, Lanting.IDCode.Application, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-07-10 14:41:58,324 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Lanting.IDCode.IDCodeCoreModule, Lanting.IDCode.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-07-10 14:41:58,324 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.AbpZeroCoreModule, Abp.ZeroCore, Version=3.7.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-07-10 14:41:58,324 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.AbpZeroCommonModule, Abp.Zero.Common, Version=3.7.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-07-10 14:41:58,325 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AbpKernelModule, Abp, Version=3.7.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-07-10 14:41:58,325 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AutoMapper.AbpAutoMapperModule, Abp.AutoMapper, Version=3.7.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-07-10 14:41:58,325 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Lanting.IDCode.EntityFrameworkCore.IDCodeEntityFrameworkModule, Lanting.IDCode.EntityFrameworkCore, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-07-10 14:41:58,325 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.EntityFrameworkCore.AbpZeroCoreEntityFrameworkCoreModule, Abp.ZeroCore.EntityFrameworkCore, Version=3.7.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-07-10 14:41:58,326 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFrameworkCore.AbpEntityFrameworkCoreModule, Abp.EntityFrameworkCore, Version=3.7.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-07-10 14:41:58,326 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFramework.AbpEntityFrameworkCommonModule, Abp.EntityFramework.Common, Version=3.7.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-07-10 14:41:58,326 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AspNetCore.AbpAspNetCoreModule, Abp.AspNetCore, Version=3.7.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-07-10 14:41:58,326 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.AbpWebCommonModule, Abp.Web.Common, Version=3.7.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-07-10 14:41:58,326 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AspNetCore.SignalR.AbpAspNetCoreSignalRModule, Abp.AspNetCore.SignalR, Version=3.7.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-07-10 14:41:58,328 [1    ] Abp.Modules.AbpModuleManager             - 15 modules loaded.
DEBUG 2018-07-10 14:41:58,381 [1    ] o.Configuration.LanguageManagementConfig - Converted Abp (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2018-07-10 14:41:58,381 [1    ] o.Configuration.LanguageManagementConfig - Converted AbpZero (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2018-07-10 14:41:58,381 [1    ] o.Configuration.LanguageManagementConfig - Converted IDCode (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2018-07-10 14:41:58,381 [1    ] o.Configuration.LanguageManagementConfig - Converted AbpWeb (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2018-07-10 14:41:58,646 [1    ] ameworkCore.AbpEntityFrameworkCoreModule - Registering DbContext: Lanting.IDCode.EntityFrameworkCore.IDCodeDbContext, Lanting.IDCode.EntityFrameworkCore, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-07-10 14:41:59,434 [1    ] Abp.Localization.LocalizationManager     - Initializing 4 localization sources.
DEBUG 2018-07-10 14:41:59,457 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: Abp
DEBUG 2018-07-10 14:41:59,463 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpZero
DEBUG 2018-07-10 14:41:59,467 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: IDCode
DEBUG 2018-07-10 14:41:59,470 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpWeb
DEBUG 2018-07-10 14:41:59,616 [1    ] Abp.BackgroundJobs.BackgroundJobManager  - Start background worker: Abp.BackgroundJobs.BackgroundJobManager
